"","learn_rate","max_depth","sample_rate","col_sample_rate","train_AUC","val_AUC"
"855",0.02,7,0.6,0.5,0.996135552913198,0.956837606837607
"856",0.02,7,0.6,0.6,0.996650812524772,0.953846153846154
"857",0.02,7,0.6,0.7,0.9963007002246,0.95042735042735
"858",0.02,7,0.6,0.8,0.995963799709341,0.951709401709402
"859",0.02,7,0.6,0.9,0.995448540097767,0.95042735042735
"860",0.02,7,0.6,1,0.995441934205311,0.954487179487179
"861",0.02,7,0.7,0.1,0.997886114414057,0.966239316239316
"862",0.02,7,0.7,0.2,0.998005020478267,0.959615384615385
"863",0.02,7,0.7,0.3,0.998189985467037,0.960042735042735
"864",0.02,7,0.7,0.4,0.998071079402827,0.957264957264957
"865",0.02,7,0.7,0.5,0.997991808693354,0.955128205128205
"866",0.02,7,0.7,0.6,0.99808429118774,0.952564102564103
"867",0.02,7,0.7,0.7,0.997720967102656,0.951709401709402
"868",0.02,7,0.7,0.8,0.997337825340204,0.953205128205128
"869",0.02,7,0.7,0.9,0.997199101598626,0.946794871794872
"870",0.02,7,0.7,1,0.996895230545647,0.958974358974359
"871",0.02,7,0.8,0.1,0.998355132778438,0.967094017094017
"872",0.02,7,0.8,0.2,0.99808429118774,0.960470085470086
"873",0.02,7,0.8,0.3,0.998632580261593,0.956623931623932
"874",0.02,7,0.8,0.4,0.998665609723874,0.956623931623932
"875",0.02,7,0.8,0.5,0.998824151142819,0.951923076923077
"876",0.02,7,0.8,0.6,0.998916633637204,0.953846153846154
"877",0.02,7,0.8,0.7,0.998665609723874,0.951495726495727
"878",0.02,7,0.8,0.8,0.998612762584225,0.954059829059829
"879",0.02,7,0.8,0.9,0.99833531510107,0.954273504273504
"880",0.02,7,0.8,1,0.998295679746334,0.953418803418803
"881",0.02,7,0.9,0.1,0.998698639186154,0.968589743589744
"882",0.02,7,0.9,0.2,0.998817545250363,0.956196581196581
"883",0.02,7,0.9,0.3,0.998916633637204,0.959188034188034
"884",0.02,7,0.9,0.4,0.999273351829832,0.959188034188034
"885",0.02,7,0.9,0.5,0.999273351829832,0.951282051282051
"886",0.02,7,0.9,0.6,0.99922711058264,0.95
"887",0.02,7,0.9,0.7,0.999088386841062,0.951709401709402
"888",0.02,7,0.9,0.8,0.999088386841062,0.954487179487179
"889",0.02,7,0.9,0.9,0.998744880433347,0.954487179487179
"890",0.02,7,0.9,1,0.998189985467037,0.954059829059829
"891",0.02,7,1,0.1,0.999048751486326,0.963247863247863
"892",0.02,7,1,0.2,0.999286563614744,0.958547008547009
"893",0.02,7,1,0.3,0.999312987184569,0.958760683760684
"894",0.02,7,1,0.4,0.99963007002246,0.958119658119658
"895",0.02,7,1,0.5,0.999471528603514,0.951709401709402
"896",0.02,7,1,0.6,0.999471528603514,0.95042735042735
"897",0.02,7,1,0.7,0.999312987184569,0.951923076923077
"898",0.02,7,1,0.8,0.99926014004492,0.953846153846154
"899",0.02,7,1,0.9,0.999253534152464,0.952136752136752
"900",0.02,7,1,1,0.998850574712644,0.94957264957265
"901",0.02,8,0.5,0.1,0.995547628484608,0.958333333333333
"902",0.02,8,0.5,0.2,0.996161976483023,0.958760683760684
"903",0.02,8,0.5,0.3,0.99574580525829,0.956196581196581
"904",0.02,8,0.5,0.4,0.995593869731801,0.959188034188034
"905",0.02,8,0.5,0.5,0.995144669044788,0.958974358974359
"906",0.02,8,0.5,0.6,0.995230545646717,0.958547008547009
"907",0.02,8,0.5,0.7,0.994900251023913,0.951495726495727
"908",0.02,8,0.5,0.8,0.994860615669177,0.955769230769231
"909",0.02,8,0.5,0.9,0.994490685691637,0.95
"910",0.02,8,0.5,1,0.993962214295151,0.951282051282051
"911",0.02,8,0.6,0.1,0.996743295019157,0.964529914529915
"912",0.02,8,0.6,0.2,0.997357643017572,0.95534188034188
"913",0.02,8,0.6,0.3,0.997238736953362,0.955769230769231
"914",0.02,8,0.6,0.4,0.996815959836174,0.95534188034188
"915",0.02,8,0.6,0.5,0.996142158805655,0.957264957264957
"916",0.02,8,0.6,0.6,0.996736689126701,0.953418803418803
"917",0.02,8,0.6,0.7,0.996142158805655,0.950854700854701
"918",0.02,8,0.6,0.8,0.99604967631127,0.952350427350427
"919",0.02,8,0.6,0.9,0.995468357775135,0.950854700854701
"920",0.02,8,0.6,1,0.99534284581847,0.953846153846154
"921",0.02,8,0.7,0.1,0.998170167789668,0.96474358974359
"922",0.02,8,0.7,0.2,0.998249438499141,0.960042735042735
"923",0.02,8,0.7,0.3,0.998223014929317,0.959615384615385
"924",0.02,8,0.7,0.4,0.998216409036861,0.956837606837607
"925",0.02,8,0.7,0.5,0.998064473510371,0.954059829059829
"926",0.02,8,0.7,0.6,0.998156956004756,0.951495726495727
"927",0.02,8,0.7,0.7,0.997753996564936,0.952777777777778
"928",0.02,8,0.7,0.8,0.997357643017572,0.953418803418803
"929",0.02,8,0.7,0.9,0.99719249570617,0.947435897435898
"930",0.02,8,0.7,1,0.997014136609856,0.960042735042735
"931",0.02,8,0.8,0.1,0.998599550799313,0.967094017094017
"932",0.02,8,0.8,0.2,0.998328709208614,0.960897435897436
"933",0.02,8,0.8,0.3,0.998685427401242,0.956196581196581
"934",0.02,8,0.8,0.4,0.998824151142819,0.956196581196581
"935",0.02,8,0.8,0.5,0.998744880433347,0.952136752136752
"936",0.02,8,0.8,0.6,0.99889021006738,0.952564102564103
"937",0.02,8,0.8,0.7,0.998659003831418,0.951709401709402
"938",0.02,8,0.8,0.8,0.998625974369137,0.954273504273504
"939",0.02,8,0.8,0.9,0.998361738670895,0.954487179487179
"940",0.02,8,0.8,1,0.998295679746334,0.954487179487179
"941",0.02,8,0.9,0.1,0.999028933808958,0.968162393162393
"942",0.02,8,0.9,0.2,0.999220504690184,0.956410256410256
"943",0.02,8,0.9,0.3,0.999048751486326,0.959615384615385
"944",0.02,8,0.9,0.4,0.999352622539305,0.959188034188034
"945",0.02,8,0.9,0.5,0.999392257894041,0.951495726495727
"946",0.02,8,0.9,0.6,0.999240322367552,0.949358974358974
"947",0.02,8,0.9,0.7,0.999088386841062,0.951709401709402
"948",0.02,8,0.9,0.8,0.999088386841062,0.954273504273504
"949",0.02,8,0.9,0.9,0.998718456863522,0.954700854700855
"950",0.02,8,0.9,1,0.998242832606685,0.954700854700855
"951",0.02,8,1,0.1,0.999319593077025,0.964957264957265
"952",0.02,8,1,0.2,0.99963007002246,0.956410256410256
"953",0.02,8,1,0.3,0.999299775399656,0.960683760683761
"954",0.02,8,1,0.4,0.999682917162109,0.957264957264957
"955",0.02,8,1,0.5,0.999458316818602,0.951282051282051
"956",0.02,8,1,0.6,0.999491346280882,0.950641025641026
"957",0.02,8,1,0.7,0.999273351829832,0.950854700854701
"958",0.02,8,1,0.8,0.999286563614744,0.953846153846154
"959",0.02,8,1,0.9,0.999220504690184,0.952991452991453
"960",0.02,8,1,1,0.998850574712644,0.95042735042735
"961",0.02,9,0.5,0.1,0.995567446161976,0.958119658119658
"962",0.02,9,0.5,0.2,0.996175188267935,0.959188034188034
"963",0.02,9,0.5,0.3,0.995706169903554,0.956196581196581
"964",0.02,9,0.5,0.4,0.995725987580922,0.958760683760684
"965",0.02,9,0.5,0.5,0.995118245474964,0.958974358974359
"966",0.02,9,0.5,0.6,0.995204122076893,0.958119658119658
"967",0.02,9,0.5,0.7,0.994887039239001,0.952136752136752
"968",0.02,9,0.5,0.8,0.994860615669177,0.955769230769231
"969",0.02,9,0.5,0.9,0.994503897476549,0.95
"970",0.02,9,0.5,1,0.993962214295151,0.951495726495727
"971",0.02,9,0.6,0.1,0.996809353943718,0.964529914529915
"972",0.02,9,0.6,0.2,0.997417096049676,0.95534188034188
"973",0.02,9,0.6,0.3,0.997238736953362,0.956196581196581
"974",0.02,9,0.6,0.4,0.99678953626635,0.955555555555555
"975",0.02,9,0.6,0.5,0.996188400052847,0.955982905982906
"976",0.02,9,0.6,0.6,0.996736689126701,0.953632478632479
"977",0.02,9,0.6,0.7,0.996142158805655,0.950854700854701
"978",0.02,9,0.6,0.8,0.996043070418813,0.952350427350427
"979",0.02,9,0.6,0.9,0.995468357775135,0.951495726495727
"980",0.02,9,0.6,1,0.995336239926014,0.954273504273504
"981",0.02,9,0.7,0.1,0.998236226714229,0.96474358974359
"982",0.02,9,0.7,0.2,0.998315497423702,0.959615384615385
"983",0.02,9,0.7,0.3,0.998295679746334,0.95982905982906
"984",0.02,9,0.7,0.4,0.998209803144405,0.956837606837607
"985",0.02,9,0.7,0.5,0.99811732065002,0.954700854700855
"986",0.02,9,0.7,0.6,0.998176773682125,0.952136752136752
"987",0.02,9,0.7,0.7,0.997760602457392,0.952136752136752
"988",0.02,9,0.7,0.8,0.997337825340204,0.953418803418803
"989",0.02,9,0.7,0.9,0.997199101598626,0.946367521367521
"990",0.02,9,0.7,1,0.996921654115471,0.959188034188034
"991",0.02,9,0.8,0.1,0.998665609723874,0.963888888888889
"992",0.02,9,0.8,0.2,0.998427797595455,0.962606837606838
"993",0.02,9,0.8,0.3,0.998731668648434,0.956410256410256
"994",0.02,9,0.8,0.4,0.998810939357907,0.956196581196581
"995",0.02,9,0.8,0.5,0.9988571806051,0.952136752136752
"996",0.02,9,0.8,0.6,0.998903421852292,0.952564102564103
"997",0.02,9,0.8,0.7,0.998652397938962,0.951923076923077
"998",0.02,9,0.8,0.8,0.998625974369137,0.954059829059829
"999",0.02,9,0.8,0.9,0.998361738670895,0.954700854700855
"1000",0.02,9,0.8,1,0.998322103316158,0.955128205128205
"1001",0.02,9,0.9,0.1,0.998969480776853,0.968376068376068
"1002",0.02,9,0.9,0.2,0.999326198969481,0.956623931623932
"1003",0.02,9,0.9,0.3,0.999101598625974,0.959615384615385
"1004",0.02,9,0.9,0.4,0.999379046109129,0.958333333333333
"1005",0.02,9,0.9,0.5,0.999379046109129,0.951282051282051
"1006",0.02,9,0.9,0.6,0.99926014004492,0.949786324786325
"1007",0.02,9,0.9,0.7,0.999088386841062,0.951923076923077
"1008",0.02,9,0.9,0.8,0.999088386841062,0.953632478632479
"1009",0.02,9,0.9,0.9,0.998758092218259,0.953632478632479
"1010",0.02,9,0.9,1,0.998242832606685,0.95491452991453
"1011",0.02,9,1,0.1,0.999530981635619,0.96517094017094
"1012",0.02,9,1,0.2,0.999603646452636,0.956837606837607
"1013",0.02,9,1,0.3,0.999458316818602,0.959615384615385
"1014",0.02,9,1,0.4,0.999709340731933,0.958974358974359
"1015",0.02,9,1,0.5,0.999458316818602,0.951923076923077
"1016",0.02,9,1,0.6,0.999497952173339,0.950854700854701
"1017",0.02,9,1,0.7,0.999418681463866,0.953632478632479
"1018",0.02,9,1,0.8,0.999299775399656,0.954059829059829
"1019",0.02,9,1,0.9,0.999180869335447,0.953418803418803
"1020",0.02,9,1,1,0.998810939357907,0.951495726495727
"1021",0.02,10,0.5,0.1,0.995567446161976,0.958333333333333
"1022",0.02,10,0.5,0.2,0.996175188267935,0.959188034188034
"1023",0.02,10,0.5,0.3,0.995706169903554,0.956196581196581
"1024",0.02,10,0.5,0.4,0.995725987580922,0.958547008547009
"1025",0.02,10,0.5,0.5,0.995118245474964,0.958974358974359
"1026",0.02,10,0.5,0.6,0.995204122076893,0.958119658119658
"1027",0.02,10,0.5,0.7,0.994887039239001,0.951709401709402
"1028",0.02,10,0.5,0.8,0.994860615669177,0.955769230769231
"1029",0.02,10,0.5,0.9,0.994503897476549,0.95
"1030",0.02,10,0.5,1,0.993962214295151,0.951282051282051
"1031",0.02,10,0.6,0.1,0.99682256572863,0.963888888888889
"1032",0.02,10,0.6,0.2,0.997397278372308,0.955555555555555
"1033",0.02,10,0.6,0.3,0.997245342845819,0.956196581196581
"1034",0.02,10,0.6,0.4,0.996796142158806,0.955555555555555
"1035",0.02,10,0.6,0.5,0.996287488439688,0.957264957264957
"1036",0.02,10,0.6,0.6,0.996736689126701,0.953632478632479
"1037",0.02,10,0.6,0.7,0.996142158805655,0.950854700854701
"1038",0.02,10,0.6,0.8,0.99604967631127,0.952350427350427
"1039",0.02,10,0.6,0.9,0.995468357775135,0.951282051282051
"1040",0.02,10,0.6,1,0.995329634033558,0.954273504273504
"1041",0.02,10,0.7,0.1,0.998262650284053,0.96474358974359
"1042",0.02,10,0.7,0.2,0.998282467961422,0.959615384615385
"1043",0.02,10,0.7,0.3,0.99830228563879,0.95982905982906
"1044",0.02,10,0.7,0.4,0.998216409036861,0.956837606837607
"1045",0.02,10,0.7,0.5,0.998163561897212,0.952136752136752
"1046",0.02,10,0.7,0.6,0.998176773682125,0.952350427350427
"1047",0.02,10,0.7,0.7,0.997753996564936,0.952777777777778
"1048",0.02,10,0.7,0.8,0.997337825340204,0.953418803418803
"1049",0.02,10,0.7,0.9,0.997199101598626,0.946794871794872
"1050",0.02,10,0.7,1,0.996915048223015,0.959188034188034
"1051",0.02,10,0.8,0.1,0.998592944906857,0.967948717948718
"1052",0.02,10,0.8,0.2,0.998447615272823,0.961324786324786
"1053",0.02,10,0.8,0.3,0.998758092218259,0.956623931623932
"1054",0.02,10,0.8,0.4,0.998797727572995,0.956196581196581
"1055",0.02,10,0.8,0.5,0.9988571806051,0.952136752136752
"1056",0.02,10,0.8,0.6,0.998903421852292,0.952564102564103
"1057",0.02,10,0.8,0.7,0.998652397938962,0.952136752136752
"1058",0.02,10,0.8,0.8,0.998625974369137,0.954059829059829
"1059",0.02,10,0.8,0.9,0.99833531510107,0.95491452991453
"1060",0.02,10,0.8,1,0.998322103316158,0.955128205128205
"1061",0.02,10,0.9,0.1,0.999068569163694,0.969230769230769
"1062",0.02,10,0.9,0.2,0.999379046109129,0.957478632478633
"1063",0.02,10,0.9,0.3,0.999101598625974,0.959401709401709
"1064",0.02,10,0.9,0.4,0.999379046109129,0.958760683760684
"1065",0.02,10,0.9,0.5,0.999379046109129,0.951068376068376
"1066",0.02,10,0.9,0.6,0.99926014004492,0.949786324786325
"1067",0.02,10,0.9,0.7,0.999088386841062,0.951923076923077
"1068",0.02,10,0.9,0.8,0.999088386841062,0.954273504273504
"1069",0.02,10,0.9,0.9,0.998758092218259,0.953632478632479
"1070",0.02,10,0.9,1,0.998242832606685,0.95534188034188
"1071",0.02,10,1,0.1,0.999603646452636,0.966025641025641
"1072",0.02,10,1,0.2,0.999696128947021,0.957905982905983
"1073",0.02,10,1,0.3,0.999564011097899,0.960042735042735
"1074",0.02,10,1,0.4,0.999696128947021,0.958547008547009
"1075",0.02,10,1,0.5,0.999458316818602,0.951495726495727
"1076",0.02,10,1,0.6,0.999497952173339,0.951068376068376
"1077",0.02,10,1,0.7,0.999392257894041,0.952777777777778
"1078",0.02,10,1,0.8,0.999253534152464,0.953632478632479
"1079",0.02,10,1,0.9,0.999194081120359,0.952564102564103
"1080",0.02,10,1,1,0.998810939357907,0.951709401709402
"1081",0.03,2,0.5,0.1,0.981159994715286,0.95982905982906
"1082",0.03,2,0.5,0.2,0.983399392257894,0.951602564102564
"1083",0.03,2,0.5,0.3,0.986345620293302,0.959401709401709
"1084",0.03,2,0.5,0.4,0.985744484079799,0.952991452991453
"1085",0.03,2,0.5,0.5,0.983313515655965,0.951175213675214
"1086",0.03,2,0.5,0.6,0.983894834192099,0.952991452991453
"1087",0.03,2,0.5,0.7,0.983207821376668,0.950534188034188
"1088",0.03,2,0.5,0.8,0.980724005813185,0.94775641025641
"1089",0.03,2,0.5,0.9,0.980248381556348,0.948611111111111
"1090",0.03,2,0.5,1,0.979885057471264,0.948824786324786
"1091",0.03,2,0.6,0.1,0.982514202668781,0.960470085470086
"1092",0.03,2,0.6,0.2,0.984165675782798,0.953632478632479
"1093",0.03,2,0.6,0.3,0.985110318404016,0.958119658119658
"1094",0.03,2,0.6,0.4,0.984641300039635,0.953846153846154
"1095",0.03,2,0.6,0.5,0.981384595058792,0.950854700854701
"1096",0.03,2,0.6,0.6,0.982705773550007,0.946688034188034
"1097",0.03,2,0.6,0.7,0.98263310873299,0.946047008547009
"1098",0.03,2,0.6,0.8,0.979818998546704,0.944337606837607
"1099",0.03,2,0.6,0.9,0.979812392654248,0.944017094017094
"1100",0.03,2,0.6,1,0.980182322631788,0.945726495726496
"1101",0.03,2,0.7,0.1,0.982540626238605,0.960042735042735
"1102",0.03,2,0.7,0.2,0.984535605760338,0.954700854700855
"1103",0.03,2,0.7,0.3,0.985579336768397,0.956410256410256
"1104",0.03,2,0.7,0.4,0.984621482362267,0.953098290598291
"1105",0.03,2,0.7,0.5,0.982355661249835,0.946047008547009
"1106",0.03,2,0.7,0.6,0.982573655700885,0.944551282051282
"1107",0.03,2,0.7,0.7,0.981655436649491,0.942200854700855
"1108",0.03,2,0.7,0.8,0.981873431100542,0.944871794871795
"1109",0.03,2,0.7,0.9,0.979587792310741,0.944764957264957
"1110",0.03,2,0.7,1,0.979264103580394,0.942521367521368
"1111",0.03,2,0.8,0.1,0.981767736821245,0.958119658119658
"1112",0.03,2,0.8,0.2,0.984502576298058,0.953739316239316
"1113",0.03,2,0.8,0.3,0.985751089972255,0.954807692307692
"1114",0.03,2,0.8,0.4,0.986279561368741,0.953739316239316
"1115",0.03,2,0.8,0.5,0.982534020346149,0.945833333333333
"1116",0.03,2,0.8,0.6,0.98322103316158,0.94284188034188
"1117",0.03,2,0.8,0.7,0.98189324877791,0.940918803418803
"1118",0.03,2,0.8,0.8,0.980763641167922,0.942628205128205
"1119",0.03,2,0.8,0.9,0.979198044655833,0.94059829059829
"1120",0.03,2,0.8,1,0.980393711190382,0.948076923076923
"1121",0.03,2,0.9,0.1,0.982903950323689,0.959188034188034
"1122",0.03,2,0.9,0.2,0.984026952041221,0.95224358974359
"1123",0.03,2,0.9,0.3,0.985367948209803,0.953952991452991
"1124",0.03,2,0.9,0.4,0.984984806447351,0.951388888888889
"1125",0.03,2,0.9,0.5,0.983419209935262,0.947970085470085
"1126",0.03,2,0.9,0.6,0.982613291055622,0.942628205128205
"1127",0.03,2,0.9,0.7,0.981959307702471,0.944871794871795
"1128",0.03,2,0.9,0.8,0.980895759017043,0.943055555555556
"1129",0.03,2,0.9,0.9,0.97967366891267,0.936752136752137
"1130",0.03,2,0.9,1,0.980268199233716,0.940277777777778
"1131",0.03,2,1,0.1,0.982249966970538,0.960042735042735
"1132",0.03,2,1,0.2,0.985552913198573,0.953846153846154
"1133",0.03,2,1,0.3,0.985209406790858,0.954700854700855
"1134",0.03,2,1,0.4,0.984826265028405,0.954700854700855
"1135",0.03,2,1,0.5,0.983254062623861,0.948183760683761
"1136",0.03,2,1,0.6,0.982857709076496,0.943162393162393
"1137",0.03,2,1,0.7,0.982025366627031,0.945192307692308
"1138",0.03,2,1,0.8,0.98137138327388,0.942948717948718
"1139",0.03,2,1,0.9,0.980096446029859,0.94059829059829
"1140",0.03,2,1,1,0.9801955344167,0.940384615384615
"1141",0.03,3,0.5,0.1,0.990679085744484,0.962393162393162
"1142",0.03,3,0.5,0.2,0.991379310344828,0.957478632478633
"1143",0.03,3,0.5,0.3,0.992456070815167,0.961111111111111
"1144",0.03,3,0.5,0.4,0.991636940150614,0.959615384615385
"1145",0.03,3,0.5,0.5,0.991544457656229,0.958333333333333
"1146",0.03,3,0.5,0.6,0.992859030254987,0.958974358974359
"1147",0.03,3,0.5,0.7,0.992819394900251,0.96025641025641
"1148",0.03,3,0.5,0.8,0.990844233055886,0.955769230769231
"1149",0.03,3,0.5,0.9,0.991821905139384,0.959401709401709
"1150",0.03,3,0.5,1,0.991597304795878,0.958547008547009
"1151",0.03,3,0.6,0.1,0.991161315893777,0.964529914529915
"1152",0.03,3,0.6,0.2,0.992277711718853,0.957905982905983
"1153",0.03,3,0.6,0.3,0.992053111375347,0.957478632478633
"1154",0.03,3,0.6,0.4,0.991300039635355,0.960897435897436
"1155",0.03,3,0.6,0.5,0.991927599418681,0.953846153846154
"1156",0.03,3,0.6,0.6,0.992740124190778,0.953632478632479
"1157",0.03,3,0.6,0.7,0.991854934601665,0.955982905982906
"1158",0.03,3,0.6,0.8,0.990784780023781,0.953418803418803
"1159",0.03,3,0.6,0.9,0.990606420927467,0.960470085470086
"1160",0.03,3,0.6,1,0.991306645527811,0.957051282051282
"1161",0.03,3,0.7,0.1,0.991267010173074,0.96474358974359
"1162",0.03,3,0.7,0.2,0.992172017439556,0.958333333333333
"1163",0.03,3,0.7,0.3,0.99435196195006,0.959401709401709
"1164",0.03,3,0.7,0.4,0.993169507200423,0.955555555555555
"1165",0.03,3,0.7,0.5,0.992674065266217,0.951923076923077
"1166",0.03,3,0.7,0.6,0.99309023649095,0.955555555555555
"1167",0.03,3,0.7,0.7,0.992138987977276,0.951068376068376
"1168",0.03,3,0.7,0.8,0.992449464922711,0.957264957264957
"1169",0.03,3,0.7,0.9,0.992172017439556,0.958119658119658
"1170",0.03,3,0.7,1,0.992581582771833,0.956196581196581
"1171",0.03,3,0.8,0.1,0.990824415378518,0.961111111111111
"1172",0.03,3,0.8,0.2,0.991907781741313,0.957692307692308
"1173",0.03,3,0.8,0.3,0.994008455542344,0.959188034188034
"1174",0.03,3,0.8,0.4,0.992594794556744,0.960042735042735
"1175",0.03,3,0.8,0.5,0.993949002510239,0.948717948717949
"1176",0.03,3,0.8,0.6,0.994021667327256,0.952350427350427
"1177",0.03,3,0.8,0.7,0.992641035803937,0.951923076923077
"1178",0.03,3,0.8,0.8,0.992409829567975,0.955769230769231
"1179",0.03,3,0.8,0.9,0.992707094728498,0.955769230769231
"1180",0.03,3,0.8,1,0.992561765094464,0.95534188034188
"1181",0.03,3,0.9,0.1,0.992099352622539,0.964957264957265
"1182",0.03,3,0.9,0.2,0.993248777909896,0.960897435897436
"1183",0.03,3,0.9,0.3,0.993843308230942,0.957905982905983
"1184",0.03,3,0.9,0.4,0.993909367155503,0.962393162393162
"1185",0.03,3,0.9,0.5,0.993618707887436,0.947222222222222
"1186",0.03,3,0.9,0.6,0.994034879112168,0.954487179487179
"1187",0.03,3,0.9,0.7,0.992792971330427,0.95042735042735
"1188",0.03,3,0.9,0.8,0.993328048619368,0.956623931623932
"1189",0.03,3,0.9,0.9,0.992515523847272,0.956410256410256
"1190",0.03,3,0.9,1,0.992984542211653,0.95534188034188
"1191",0.03,3,1,0.1,0.992251288149029,0.962820512820513
"1192",0.03,3,1,0.2,0.994028273219712,0.957051282051282
"1193",0.03,3,1,0.3,0.994173602853746,0.958547008547009
"1194",0.03,3,1,0.4,0.993810278768662,0.963034188034188
"1195",0.03,3,1,0.5,0.994266085348131,0.948931623931624
"1196",0.03,3,1,0.6,0.994180208746202,0.955982905982906
"1197",0.03,3,1,0.7,0.993750825736557,0.954059829059829
"1198",0.03,3,1,0.8,0.993750825736557,0.955555555555555
"1199",0.03,3,1,0.9,0.993116660060774,0.951175213675214
"1200",0.03,3,1,1,0.992693882943586,0.951602564102564
"1201",0.03,4,0.5,0.1,0.993625313779892,0.958974358974359
"1202",0.03,4,0.5,0.2,0.995270181001453,0.959401709401709
"1203",0.03,4,0.5,0.3,0.995461751882679,0.956837606837607
"1204",0.03,4,0.5,0.4,0.995316422248646,0.961324786324786
"1205",0.03,4,0.5,0.5,0.995164486722156,0.963247863247863
"1206",0.03,4,0.5,0.6,0.995362663495838,0.957051282051282
"1207",0.03,4,0.5,0.7,0.995481569560048,0.954487179487179
"1208",0.03,4,0.5,0.8,0.995382481173206,0.952777777777778
"1209",0.03,4,0.5,0.9,0.994497291584093,0.953846153846154
"1210",0.03,4,0.5,1,0.994820980314441,0.953205128205128
"1211",0.03,4,0.6,0.1,0.995263575108997,0.962179487179487
"1212",0.03,4,0.6,0.2,0.995983617386709,0.956837606837607
"1213",0.03,4,0.6,0.3,0.995719381688466,0.96025641025641
"1214",0.03,4,0.6,0.4,0.995250363324085,0.961324786324786
"1215",0.03,4,0.6,0.5,0.995441934205311,0.953205128205128
"1216",0.03,4,0.6,0.6,0.996102523450918,0.952564102564103
"1217",0.03,4,0.6,0.7,0.995455145990223,0.955982905982906
"1218",0.03,4,0.6,0.8,0.994854009776721,0.957264957264957
"1219",0.03,4,0.6,0.9,0.995640110978993,0.957478632478633
"1220",0.03,4,0.6,1,0.995184304399524,0.957905982905983
"1221",0.03,4,0.7,0.1,0.995507993129872,0.96474358974359
"1222",0.03,4,0.7,0.2,0.99648566521337,0.955555555555555
